r"Track"r"Artist"rPeak_PositionrLast_Positionr"Weeks_in_Chart"r"Current_position"r"New_track"rWeek
0r"Doesn't Really Matter"rJanetr1r1r12r1rFalser2000-09-02
1rIncompleterSisqor1r2r11r2rFalser2000-09-02
2rJumpin', Jumpin'rDestiny's Childr3r4r17r3rFalser2000-09-02
3rBentrmatchbox twentyr1r3r19r4rFalser2000-09-02
4r"No More"rRuff Endzr5r7r10r5rFalser2000-09-02
5rI Wanna KnowrJoer4r5r36r6rFalser2000-09-02
6r"Kryptonite"r"3 Doors Down"r7r12r22r7rFalser2000-09-02
7rWifeyrNextr8r19r15r8rFalser2000-09-02
8r"Absolutely (Story Of A Girl)"rNine Daysr6r8r18r9rFalser2000-09-02
9rIt's Gonna Be Mer'N Syncr1r6r18r10rFalser2000-09-02
10r"(Hot S**t) Country Grammar"rNellyr11r11r19r11rFalser2000-09-02
11rI Need YourLeAnn Rimesr11r15r15r12rFalser2000-09-02
12r"Try Again"rAaliyahr1r9r25r13rFalser2000-09-02
13rMusicrMadonnar14r18r4r14rFalser2000-09-02
14rHe Wasn't Man Enoughr"Toni Braxton"r2r13r25r15rFalser2000-09-02
15r"Higher"r"Creed"r7r14r44r16rFalser2000-09-02
16r"Back Here"rBBMakr13r16r19r17rFalser2000-09-02
17r"Everything You Want"r"Vertical Horizon"r1r10r33r18rFalser2000-09-02
18r"Desert Rose"r"Sting Featuring Cheb Mami"r17r17r17r19rFalser2000-09-02
19r"Let's Get Married"rJagged Edger11r20r18r20rFalser2000-09-02
20rCallin' Mer"Lil' Zane Featuring 112"r21r34r6r21rFalser2000-09-02
21r"Wonderful"r"Everclear"r22r23r9r22rFalser2000-09-02
22r"Come On Over Baby (All I Want Is You)"r"Christina Aguilera"r23r29r5r23rFalser2000-09-02
23rBounce With Mer"Lil Bow Wow Featuring Xscape"r24r35r3r24rFalser2000-09-02
24rFadedr"SoulDecision Featuring Thrust"r25r27r9r25rFalser2000-09-02
25rLuckyr"Britney Spears"r26r28r4r26rFalser2000-09-02
26rI Think I'm In Love With YourJessica Simpsonr21r21r10r27rFalser2000-09-02
27r"Purest Of Pain (A Puro Dolor)"r"Son By Four"r26r31r22r28rFalser2000-09-02
28rYou Sang To Mer"Marc Anthony"r2r26r28r29rFalser2000-09-02
29r"Breathe"rFaith Hillr2r24r44r30rFalser2000-09-02
30rThat's The WayrJo Dee Messinar25r25r11r31rFalser2000-09-02
31rJust Be A Man About Itr"Toni Braxton"r32r37r6r32rFalser2000-09-02
32r"There You Go"rP!nkr7r22r27r33rFalser2000-09-02
33rGive Me Just One Night (Una Noche)r"98 Degrees"r34r39r3r34rFalser2000-09-02
34rWhat About Nowr"Lonestar"r30r30r13r35rFalser2000-09-02
35r"Most Girls"rP!nkr36r52r4r36rFalser2000-09-02
36rIt Must Be LoverAlan Jacksonr37r38r11r37rFalser2000-09-02
37rOne VoicerBilly Gilmanr38r43r12r38rFalser2000-09-02
38rWhat'Chu Liker"Da Brat Featuring Tyrese"r26r36r14r39rFalser2000-09-02
39r"Separated"rAvantr23r33r19r40rFalser2000-09-02
40rShake Ya AssrMystikalr41r65r4r41rFalser2000-09-02
41rBag Ladyr"Erykah Badu"r42r53r3r42rFalser2000-09-02
42r"I Turn To You"r"Christina Aguilera"r3r40r21r43rFalser2000-09-02
43rThe Next Episoder"Dr. Dre Featuring Snoop Dogg"r23r32r15r44rFalser2000-09-02
44r"With Arms Wide Open"r"Creed"r45r62r17r45rFalser2000-09-02
45rThe LightrCommonr46r49r5r46rFalser2000-09-02
46rI Will...ButrSHeDAISYr47r48r8r47rFalser2000-09-02
47rSmoothr"Santana Featuring Rob Thomas"r1r46r58r48rFalser2000-09-02
48rDon't Think I'm NotrKandir49r61r5r49rFalser2000-09-02
49rBig Pimpin'r"Jay-Z Featuring UGK"r18r41r20r50rFalser2000-09-02
50rIt's My LiferBon Jovir51r51r4r51rFalser2000-09-02
51rCase Of The Ex (Whatcha Gonna Do)rMyar52r57r3r52rFalser2000-09-02
52rI Wanna Be With Your"Mandy Moore"r24r42r12r53rFalser2000-09-02
53rI Hope You DancerLee Ann Womackr32r44r17r54rFalser2000-09-02
54r"You're A God"r"Vertical Horizon"r55r64r2r55rFalser2000-09-02
55rYou'll Always Be Loved By Mer"Brooks & Dunn"r56r56r13r56rFalser2000-09-02
56rWhat You Wantr"DMX Featuring Sisqo"r57r58r10r57rFalser2000-09-02
57rDance With Mer"Debelah Morgan"r58r70r6r58rFalser2000-09-02
58r"Your Everything"r"Keith Urban"r59r60r8r59rFalser2000-09-02
59r"Whatever"r"Ideal Featuring Lil' Mo"r47r50r13r60rFalser2000-09-02
60rWho Let The Dogs OutrBaha Menr54r54r7r61rFalser2000-09-02
61r"Where I Wanna Be"rDonell Jonesr29r55r20r62rFalser2000-09-02
62rIt's Always Somethin'rJoe Diffier63r67r4r63rFalser2000-09-02
63r"Last Resort"rPapa Roachr64r66r6r64rFalser2000-09-02
64r"Prayin' For Daylight"rRascal Flattsr38r47r18r65rFalser2000-09-02
65r"Country Comes To Town"rToby Keithr66r69r5r66rFalser2000-09-02
66rGo Onr"George Strait"r67r71r2r67rFalser2000-09-02
67rI Will Love Againr"Lara Fabian"r32r45r13r68rFalser2000-09-02
68r"Treat Her Like A Lady"rJoer63r63r5r69rFalser2000-09-02
69r"Could I Have This Kiss Forever"r"Whitney Houston & Enrique Iglesias"r52r59r12r70rFalser2000-09-02
70rTaking You HomerDon Henleyr58r68r11r71rFalser2000-09-02
71rKiss Thisr"Aaron Tippin"r72r74r2r72rFalser2000-09-02
72rLet's Make Lover"Faith Hill With Tim McGraw"r73r73r4r73rFalser2000-09-02
73rThe Way I AmrEminemr74r87r2r74rFalser2000-09-02
74r"Aaron's Party (Come Get It)"r"Aaron Carter"r75r99r2r75rFalser2000-09-02
75r"Open My Heart"rYolanda Adamsr76r76r2r76rFalser2000-09-02
76r"Californication"r"Red Hot Chili Peppers"r72r79r6r77rFalser2000-09-02
77rWhen You Need My Lover"Darryl Worley"r75r75r13r78rFalser2000-09-02
78rBest Of Intentionsr"Travis Tritt"r79r86r3r79rFalser2000-09-02
79rDeep Inside Of Your"Third Eye Blind"r80r0r1r80r"True"r2000-09-02
80r"Change Your Mind"r"Sister Hazel"r59r78r8r81rFalser2000-09-02
81rFeels Like LoverVince Gillr82r0r1r82r"True"r2000-09-02
82r"Flowers On The Wall"r"Eric Heatherly"r50r77r19r83rFalser2000-09-02
83rDance Tonightr"Lucy Pearl"r36r72r16r84rFalser2000-09-02
84rSimple Kind Of LiferNo Doubtr38r80r10r85rFalser2000-09-02
85r"No Matter What They Say"rLil' Kimr60r81r8r86rFalser2000-09-02
86r"Broadway"rGoo Goo Dollsr24r85r20r87rFalser2000-09-02
87rThe Real Slim ShadyrEminemr4r83r18r88rFalser2000-09-02
88rAs We Layr"Kelly Price"r64r82r8r89rFalser2000-09-02
89rDon't Call Me BabyrMadison Avenuer90r92r9r90rFalser2000-09-02
90r"The Hardest Part Of Breaking Up (Is Getting Back Your Stuff)"r"2Gether"r91r0r1r91r"True"r2000-09-02
91r"Baby U Are"r"Gerald Levert"r89r89r3r92rFalser2000-09-02
92rI'll Ber"Reba McEntire"r51r84r17r93rFalser2000-09-02
93rHey Papir"Jay-Z Featuring Memphis Bleek & Amil"r94r98r4r94rFalser2000-09-02
94r"Sour Girl"rStone Temple Pilotsr78r88r9r95rFalser2000-09-02
95rOops!...I Did It Againr"Britney Spears"r9r90r20r96rFalser2000-09-02
96rTa DarLil' Mor97r97r4r97rFalser2000-09-02
97r"I Disappear"rMetallicar76r94r17r98rFalser2000-09-02
98r"Kernkraft 400"rZombie Nationr99r0r1r99r"True"r2000-09-02
99rThe Oner"Backstreet Boys"r30r93r15r100rFalser2000-09-02
