r"Track"r"Artist"rPeak_PositionrLast_Positionr"Weeks_in_Chart"r"Current_position"r"New_track"rWeek
0rI BelieverFantasiar1r0r1r1r"True"r2004-07-10
1r"Burn"r"Usher"r1r1r18r2rFalser2004-07-10
2r"Confessions Part II"r"Usher"r2r2r11r3rFalser2004-07-10
3rThe ReasonrHoobastankr2r3r17r4rFalser2004-07-10
4rIf I Ain't Got YourAlicia Keysr4r4r19r5rFalser2004-07-10
5rSlow Motionr"Juvenile Featuring Soulja Slim"r5r5r11r6rFalser2004-07-10
6rYeah!r"Usher Featuring Lil Jon & Ludacris"r1r8r27r7rFalser2004-07-10
7r"Freek-A-Leek"rPetey Pablor7r7r28r8rFalser2004-07-10
8rMove Ya Bodyr"Nina Sky Featuring Jabba"r9r13r11r9rFalser2004-07-10
9r"On Fire"rLloyd Banksr10r14r9r10rFalser2004-07-10
10rI Don't Wanna Knowr"Mario Winans Featuring Enya & P. Diddy"r2r6r21r11rFalser2004-07-10
11rThis Lover"Maroon 5"r5r10r22r12rFalser2004-07-10
12r"Overnight Celebrity"rTwistar6r9r16r13rFalser2004-07-10
13r"Naughty Girl"rBeyoncer3r11r16r14rFalser2004-07-10
14r"Everytime"r"Britney Spears"r15r15r8r15rFalser2004-07-10
15rJesus WalksrKanye Westr16r16r10r16rFalser2004-07-10
16r"Turn Me On"r"Kevin Lyttle Featuring Spragga Benz"r17r17r8r17rFalser2004-07-10
17rLeave (Get Out)rJoJor18r18r14r18rFalser2004-07-10
18rMeant To LiverSwitchfootr19r19r15r19rFalser2004-07-10
19rRosesrOutKastr9r12r18r20rFalser2004-07-10
20rDip It Lowr"Christina Milian"r21r21r12r21rFalser2004-07-10
21rHeavenrLos Lonely Boysr22r22r9r22rFalser2004-07-10
22rLean Backr"Terror Squad"r23r24r3r23rFalser2004-07-10
23r"U Should've Known Better"rMonicar24r25r6r24rFalser2004-07-10
24rTipsyrJ-Kwonr2r20r26r25rFalser2004-07-10
25rDon't Tell Mer"Avril Lavigne"r22r26r15r26rFalser2004-07-10
26rSouthsider"Lloyd Featuring Ashanti"r27r36r8r27rFalser2004-07-10
27r"Diary"r"Alicia Keys Featuring Tony! Toni! Tone!"r28r34r4r28rFalser2004-07-10
28r"My Immortal"rEvanescencer7r28r27r29rFalser2004-07-10
29rI Like Thatr"Houston Featuring Chingy, Nate Dogg & I-20"r30r37r4r30rFalser2004-07-10
30r"Live Like You Were Dying"r"Tim McGraw"r31r33r5r31rFalser2004-07-10
31r"Whiskey Girl"rToby Keithr31r31r11r32rFalser2004-07-10
32rHey MamarThe Black Eyed Peasr23r32r14r33rFalser2004-07-10
33r"Dirt Off Your Shoulder"rJAY-Zr5r27r25r34rFalser2004-07-10
34rScandalousrMis-Teeqr35r39r8r35rFalser2004-07-10
